keyword,province_code,province_name,page,job_title,company,location,salary,posted_date,job_url,raw_text
Data Analyst,01,กรุงเทพมหานคร,2,Data Analyst Officer – System SAP & POS,บริษัท ซิงไท่ เทรดดิ้ง จำกัด,MRT กลันตัน,ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1859562,Data Analyst Officer – System SAP & POS บริษัท ซิงไท่ เทรดดิ้ง จำกัด บริษัท ซิงไท่ เทรดดิ้ง จำกัด MRT กลันตัน ตามตกลง 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,2,Data Analyst (นักวิเคราะห์ข้อมูล ),"360 Quality Management Co., Ltd.",เขตบางนา กรุงเทพมหานคร,"20,000 - 30,000 บาท",16 ก.พ. 69,https://www.jobthai.com/th/company/job/1756687,"Data Analyst (นักวิเคราะห์ข้อมูล ) 360 Quality Management Co., Ltd. 360 Quality Management Co., Ltd. เขตบางนา กรุงเทพมหานคร 20,000 - 30,000 บาท สัมภาษณ์งานออนไลน์ 16 ก.พ. 69"
Data Analyst,01,กรุงเทพมหานคร,2,Data Analyst (Recruitment Officer),บริษัท ไทยฮะจิบัง จำกัด,เขตพระนคร กรุงเทพมหานคร,ตามประสบการณ์,12 ก.พ. 69,https://www.jobthai.com/th/company/job/1684697,Data Analyst (Recruitment Officer) บริษัท ไทยฮะจิบัง จำกัด บริษัท ไทยฮะจิบัง จำกัด เขตพระนคร กรุงเทพมหานคร ตามประสบการณ์ 12 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,2,Strategy and Data Analyst (Junior level),"AEON Thana Sinsap (Thailand) Public Co.,Ltd.",เขตสวนหลวง กรุงเทพมหานคร,ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1754862,"Strategy and Data Analyst (Junior level) AEON Thana Sinsap (Thailand) Public Co.,Ltd. AEON Thana Sinsap (Thailand) Public Co.,Ltd. เขตสวนหลวง กรุงเทพมหานคร ตามตกลง สัมภาษณ์งานออนไลน์ 17 ก.พ. 69"
Data Analyst,01,กรุงเทพมหานคร,2,Data Analysis & Deep Research,บริษัท พิพ เอฟโวลูชั่น จำกัด,เขตสาทร กรุงเทพมหานคร,"35,000 - 70,000 บาท",17 ก.พ. 69,https://www.jobthai.com/th/company/job/1847167,"Data Analysis & Deep Research 17 ก.พ. 69 บริษัท พิพ เอฟโวลูชั่น จำกัด บริษัท พิพ เอฟโวลูชั่น จำกัด เขตสาทร กรุงเทพมหานคร 35,000 - 70,000 บาท"
Data Analyst,53,จ.ลำพูน,2,Data Analytics & Cost,International Metal & Jewelry Co. Ltd.,อ.เมืองลำพูน จ.ลำพูน,ตามประสบการณ์,13 ก.พ. 69,https://www.jobthai.com/th/company/job/1834903,Data Analytics & Cost International Metal & Jewelry Co. Ltd. International Metal & Jewelry Co. Ltd. อ.เมืองลำพูน จ.ลำพูน ตามประสบการณ์ 13 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,2,Project Management Officer (Data Analyst),"Evolt Technology Co., Ltd.",MRT สามย่าน,ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1797746,"Project Management Officer (Data Analyst) Evolt Technology Co., Ltd. Evolt Technology Co., Ltd. MRT สามย่าน ตามตกลง สัมภาษณ์งานออนไลน์ 17 ก.พ. 69"
Data Analyst,01,กรุงเทพมหานคร,2,Data claim analyst (สินไหมรถยนต์),บริษัท กรุงไทยพานิชประกันภัย จำกัด (มหาชน),BTS ชิดลม,ตามโครงสร้างบริษัทฯ,11 ก.พ. 69,https://www.jobthai.com/th/company/job/1691510,Data claim analyst (สินไหมรถยนต์) บริษัท กรุงไทยพานิชประกันภัย จำกัด (มหาชน) บริษัท กรุงไทยพานิชประกันภัย จำกัด (มหาชน) BTS ชิดลม ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 11 ก.พ. 69
Data Analyst,28,จ.ปทุมธานี,2,เจ้าหน้าที่ Data Analyst (โรงงานนพวงศ์),บริษัท เถ้าแก่น้อยฟู๊ดแอนด์มาร์เก็ตติ้ง จำกัด (มหาชน),อ.ลาดหลุมแก้ว จ.ปทุมธานี,ตามโครงสร้างบริษัทฯ,13 ก.พ. 69,https://www.jobthai.com/th/company/job/1802982,เจ้าหน้าที่ Data Analyst (โรงงานนพวงศ์) บริษัท เถ้าแก่น้อยฟู๊ดแอนด์มาร์เก็ตติ้ง จำกัด (มหาชน) บริษัท เถ้าแก่น้อยฟู๊ดแอนด์มาร์เก็ตติ้ง จำกัด (มหาชน) อ.ลาดหลุมแก้ว จ.ปทุมธานี ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 13 ก.พ. 69
Data Analyst,28,จ.ปทุมธานี,2,นักวิเคราะห์ข้อมูล Data Analysis,บริษัท ฟอร์จูนพาร์ท อินดัสตรี้ จำกัด (มหาชน),อ.ลำลูกกา จ.ปทุมธานี,ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1602680,นักวิเคราะห์ข้อมูล Data Analysis บริษัท ฟอร์จูนพาร์ท อินดัสตรี้ จำกัด (มหาชน) บริษัท ฟอร์จูนพาร์ท อินดัสตรี้ จำกัด (มหาชน) อ.ลำลูกกา จ.ปทุมธานี ตามตกลง 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,3,เจ้าหน้าที่วิเคราะห์ข้อมูล (Data Analyst),บริษัท พรีโม เทรดดิ้ง จำกัด,เขตบางนา กรุงเทพมหานคร,"20,000 - 22,000 บาท",17 ก.พ. 69,https://www.jobthai.com/th/company/job/1847649,"เจ้าหน้าที่วิเคราะห์ข้อมูล (Data Analyst) บริษัท พรีโม เทรดดิ้ง จำกัด บริษัท พรีโม เทรดดิ้ง จำกัด รับสมัครด่วน เขตบางนา กรุงเทพมหานคร 20,000 - 22,000 บาท 17 ก.พ. 69"
Data Analyst,59,จ.สมุทรปราการ,3,Data Analyst – Finance & Marketing Control,บริษัท กัปตัน โค๊ทติ้ง จำกัด,อ.บางเสาธง จ.สมุทรปราการ,"30,000 - 40,000 บาท",17 ก.พ. 69,https://www.jobthai.com/th/company/job/1816088,"Data Analyst – Finance & Marketing Control บริษัท กัปตัน โค๊ทติ้ง จำกัด บริษัท กัปตัน โค๊ทติ้ง จำกัด อ.บางเสาธง จ.สมุทรปราการ 30,000 - 40,000 บาท 17 ก.พ. 69"
Data Analyst,01,กรุงเทพมหานคร,3,Sales Data Analyst (นักวิเคราะห์ข้อมูลการขาย),บริษัท ดีพลัส อินเตอร์เทรด จำกัด,เขตยานนาวา กรุงเทพมหานคร,ตามโครงสร้างบริษัทฯ,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1865018,Sales Data Analyst (นักวิเคราะห์ข้อมูลการขาย) บริษัท ดีพลัส อินเตอร์เทรด จำกัด บริษัท ดีพลัส อินเตอร์เทรด จำกัด เขตยานนาวา กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,3,"Data Analyst (ACS Servicing (Thailand) Co.,Ltd.)","AEON Thana Sinsap (Thailand) Public Co.,Ltd.",เขตสวนหลวง กรุงเทพมหานคร,ตามประสบการณ์,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1821873,"Data Analyst (ACS Servicing (Thailand) Co.,Ltd.) AEON Thana Sinsap (Thailand) Public Co.,Ltd. AEON Thana Sinsap (Thailand) Public Co.,Ltd. เขตสวนหลวง กรุงเทพมหานคร ตามประสบการณ์ 17 ก.พ. 69"
Data Analyst,01,กรุงเทพมหานคร,3,Data Analyst เจ้าหน้าที่วิเคราะห์และจัดการข้อมูล,บริษัท ริน แอนด์ ริน ซัพพลาย จำกัด,เขตบางแค กรุงเทพมหานคร,"25,000 - 40,000 บาท",14 ก.พ. 69,https://www.jobthai.com/th/company/job/1789097,"Data Analyst เจ้าหน้าที่วิเคราะห์และจัดการข้อมูล บริษัท ริน แอนด์ ริน ซัพพลาย จำกัด บริษัท ริน แอนด์ ริน ซัพพลาย จำกัด เขตบางแค กรุงเทพมหานคร 25,000 - 40,000 บาท Hybrid Work 14 ก.พ. 69"
Data Analyst,61,จ.สมุทรสาคร,3,(SPX) Data Analyst - Logistics สัญญาจ้าง (สมุทรสาคร),"บริษัท เอสพีเอ็กซ์ เอ็กซ์เพรส (ประเทศไทย) จำกัด / SPX EXPRESS (THAILAND) CO., LTD.",จ.สมุทรสาคร,ตามประสบการณ์,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1815563,"(SPX) Data Analyst - Logistics สัญญาจ้าง (สมุทรสาคร) บริษัท เอสพีเอ็กซ์ เอ็กซ์เพรส (ประเทศไทย) จำกัด / SPX EXPRESS (THAILAND) CO., LTD. บริษัท เอสพีเอ็กซ์ เอ็กซ์เพรส (ประเทศไทย) จำกัด / SPX EXPRESS (THAILAND) CO., LTD. จ.สมุทรสาคร ตามประสบการณ์ สัมภาษณ์งานออนไลน์ 17 ก.พ. 69"
Data Analyst,01,กรุงเทพมหานคร,3,MIS and Data Analysis (Debt Collection Business),บริษัท เดอะ ไวท์สเปซ จำกัด,MRT ลาดปลาเค้า,ตามประสบการณ์,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1830203,MIS and Data Analysis (Debt Collection Business) บริษัท เดอะ ไวท์สเปซ จำกัด บริษัท เดอะ ไวท์สเปซ จำกัด MRT ลาดปลาเค้า ตามประสบการณ์ 17 ก.พ. 69
Data Analyst,59,จ.สมุทรปราการ,3,เจ้าหน้าที่วิเคราะห์การขายอาวุโส/Senior Data Analyst,Bangkok Ranch PCL.,อ.บางพลี จ.สมุทรปราการ,ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1749215,เจ้าหน้าที่วิเคราะห์การขายอาวุโส/Senior Data Analyst Bangkok Ranch PCL. Bangkok Ranch PCL. อ.บางพลี จ.สมุทรปราการ ตามตกลง สัมภาษณ์งานออนไลน์ 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,3,Data Analyst /Operations Report /Customer Care Coordinator,บริษัท คาร์แทรค เทคโนโลยี (ไทยแลนด์) จำกัด,"BTS ปุณณวิถี, อุดมสุข",ตามประสบการณ์,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1851100,"Data Analyst /Operations Report /Customer Care Coordinator บริษัท คาร์แทรค เทคโนโลยี (ไทยแลนด์) จำกัด บริษัท คาร์แทรค เทคโนโลยี (ไทยแลนด์) จำกัด Urgently Required BTS ปุณณวิถี, อุดมสุข ตามประสบการณ์ 17 ก.พ. 69"
Data Analyst,01,กรุงเทพมหานคร,3,Data Analyst Assistant *TECNO Mobile(พูดภาษาจีน)รับนักศึกษาจบใหม่,"CARLCARE SERVICE THA CO.,LTD.",MRT พระราม 9,"20,000 - 25,000 บาท",17 ก.พ. 69,https://www.jobthai.com/th/company/job/1813696,"Data Analyst Assistant *TECNO Mobile(พูดภาษาจีน)รับนักศึกษาจบใหม่ CARLCARE SERVICE THA CO.,LTD. CARLCARE SERVICE THA CO.,LTD. MRT พระราม 9 20,000 - 25,000 บาท สัมภาษณ์งานออนไลน์ 17 ก.พ. 69"
Data Analyst,01,กรุงเทพมหานคร,3,เจ้าหน้าที่ทีมข้อมูลและสถิติ (Data Analyst & Statistics Support),บริษัท เมืองไทยประกันชีวิต จำกัด (มหาชน),MRT สุทธิสาร,ตามโครงสร้างบริษัทฯ,11 ก.พ. 69,https://www.jobthai.com/th/company/job/1401616,เจ้าหน้าที่ทีมข้อมูลและสถิติ (Data Analyst & Statistics Support) บริษัท เมืองไทยประกันชีวิต จำกัด (มหาชน) บริษัท เมืองไทยประกันชีวิต จำกัด (มหาชน) MRT สุทธิสาร ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 11 ก.พ. 69
